"Notes"	"State"	"State Code"	"Gender"	"Gender Code"	"Age Group"	"Age Group Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Illinois"	"17"	"Female"	"F"	"15-19 years"	"15-19"	"1990"	"1990"	184	396620	46.4
	"Illinois"	"17"	"Female"	"F"	"15-19 years"	"15-19"	"1991"	"1991"	194	382421	50.7
	"Illinois"	"17"	"Female"	"F"	"20-24 years"	"20-24"	"1989"	"1989"	217	432757	50.1
	"Illinois"	"17"	"Female"	"F"	"20-24 years"	"20-24"	"1990"	"1990"	205	425775	48.1
	"Illinois"	"17"	"Female"	"F"	"20-24 years"	"20-24"	"1991"	"1991"	224	425992	52.6
	"Illinois"	"17"	"Female"	"F"	"25-34 years"	"25-34"	"1989"	"1989"	767	1004956	76.3
	"Illinois"	"17"	"Female"	"F"	"25-34 years"	"25-34"	"1990"	"1990"	693	1000035	69.3
	"Illinois"	"17"	"Female"	"F"	"25-34 years"	"25-34"	"1991"	"1991"	722	1002508	72.0
	"Illinois"	"17"	"Female"	"F"	"35-44 years"	"35-44"	"1989"	"1989"	1235	838172	147.3
	"Illinois"	"17"	"Female"	"F"	"35-44 years"	"35-44"	"1990"	"1990"	1249	859895	145.3
	"Illinois"	"17"	"Female"	"F"	"35-44 years"	"35-44"	"1991"	"1991"	1307	901700	144.9
	"Illinois"	"17"	"Female"	"F"	"45-54 years"	"45-54"	"1989"	"1989"	2208	589196	374.7
	"Illinois"	"17"	"Female"	"F"	"45-54 years"	"45-54"	"1990"	"1990"	2157	596452	361.6
	"Illinois"	"17"	"Female"	"F"	"45-54 years"	"45-54"	"1991"	"1991"	2151	609070	353.2
	"Illinois"	"17"	"Female"	"F"	"55-64 years"	"55-64"	"1989"	"1989"	4840	518938	932.7
	"Illinois"	"17"	"Female"	"F"	"55-64 years"	"55-64"	"1990"	"1990"	4786	512161	934.5
	"Illinois"	"17"	"Female"	"F"	"55-64 years"	"55-64"	"1991"	"1991"	4640	507518	914.3
	"Illinois"	"17"	"Female"	"F"	"65-74 years"	"65-74"	"1989"	"1989"	9669	464534	2081.4
	"Illinois"	"17"	"Female"	"F"	"65-74 years"	"65-74"	"1990"	"1990"	9634	465549	2069.4
	"Illinois"	"17"	"Female"	"F"	"65-74 years"	"65-74"	"1991"	"1991"	9725	465263	2090.2
	"Illinois"	"17"	"Female"	"F"	"75-84 years"	"75-84"	"1989"	"1989"	14843	293715	5053.5
	"Illinois"	"17"	"Female"	"F"	"75-84 years"	"75-84"	"1990"	"1990"	15046	297210	5062.4
	"Illinois"	"17"	"Female"	"F"	"75-84 years"	"75-84"	"1991"	"1991"	15187	304670	4984.7
	"Illinois"	"17"	"Female"	"F"	"85+ years"	"85+"	"1989"	"1989"	15386	104946	14660.9
	"Illinois"	"17"	"Female"	"F"	"85+ years"	"85+"	"1990"	"1990"	15471	106576	14516.4
	"Illinois"	"17"	"Female"	"F"	"85+ years"	"85+"	"1991"	"1991"	16038	111460	14389.0
	"Illinois"	"17"	"Male"	"M"	"< 1 year"	"1"	"1989"	"1989"	1225	97055	1262.2
	"Illinois"	"17"	"Male"	"M"	"< 1 year"	"1"	"1990"	"1990"	1180	100347	1175.9
	"Illinois"	"17"	"Male"	"M"	"< 1 year"	"1"	"1991"	"1991"	1179	99142	1189.2
	"Illinois"	"17"	"Male"	"M"	"1-4 years"	"1-4"	"1989"	"1989"	209	351073	59.5
	"Illinois"	"17"	"Male"	"M"	"1-4 years"	"1-4"	"1990"	"1990"	181	349337	51.8
	"Illinois"	"17"	"Male"	"M"	"1-4 years"	"1-4"	"1991"	"1991"	213	355113	60.0
	"Illinois"	"17"	"Male"	"M"	"5-9 years"	"5-9"	"1989"	"1989"	116	431781	26.9
	"Illinois"	"17"	"Male"	"M"	"5-9 years"	"5-9"	"1990"	"1990"	87	427808	20.3
	"Illinois"	"17"	"Male"	"M"	"5-9 years"	"5-9"	"1991"	"1991"	94	425253	22.1
	"Illinois"	"17"	"Male"	"M"	"10-14 years"	"10-14"	"1989"	"1989"	130	403216	32.2
	"Illinois"	"17"	"Male"	"M"	"10-14 years"	"10-14"	"1990"	"1990"	130	405610	32.1
	"Illinois"	"17"	"Male"	"M"	"10-14 years"	"10-14"	"1991"	"1991"	161	417158	38.6
	"Illinois"	"17"	"Male"	"M"	"15-19 years"	"15-19"	"1989"	"1989"	518	434390	119.2
	"Illinois"	"17"	"Male"	"M"	"15-19 years"	"15-19"	"1990"	"1990"	557	426291	130.7
	"Illinois"	"17"	"Male"	"M"	"15-19 years"	"15-19"	"1991"	"1991"	553	411022	134.5
	"Illinois"	"17"	"Male"	"M"	"20-24 years"	"20-24"	"1989"	"1989"	722	444613	162.4
	"Illinois"	"17"	"Male"	"M"	"20-24 years"	"20-24"	"1990"	"1990"	709	439744	161.2
	"Illinois"	"17"	"Male"	"M"	"20-24 years"	"20-24"	"1991"	"1991"	780	439626	177.4
	"Illinois"	"17"	"Male"	"M"	"25-34 years"	"25-34"	"1989"	"1989"	1949	997517	195.4
	"Illinois"	"17"	"Male"	"M"	"25-34 years"	"25-34"	"1990"	"1990"	2036	991779	205.3
	"Illinois"	"17"	"Male"	"M"	"25-34 years"	"25-34"	"1991"	"1991"	1991	998565	199.4
	"Illinois"	"17"	"Male"	"M"	"35-44 years"	"35-44"	"1989"	"1989"	2445	812204	301.0
	"Illinois"	"17"	"Male"	"M"	"35-44 years"	"35-44"	"1990"	"1990"	2523	834128	302.5
	"Illinois"	"17"	"Male"	"M"	"35-44 years"	"35-44"	"1991"	"1991"	2765	876874	315.3
	"Illinois"	"17"	"Male"	"M"	"45-54 years"	"45-54"	"1989"	"1989"	3639	557171	653.1
	"Illinois"	"17"	"Male"	"M"	"45-54 years"	"45-54"	"1990"	"1990"	3680	563519	653.0
	"Illinois"	"17"	"Male"	"M"	"45-54 years"	"45-54"	"1991"	"1991"	3532	576503	612.7
	"Illinois"	"17"	"Male"	"M"	"55-64 years"	"55-64"	"1989"	"1989"	7680	465756	1648.9
	"Illinois"	"17"	"Male"	"M"	"55-64 years"	"55-64"	"1990"	"1990"	7328	460654	1590.8
	"Illinois"	"17"	"Male"	"M"	"55-64 years"	"55-64"	"1991"	"1991"	7195	458337	1569.8
	"Illinois"	"17"	"Male"	"M"	"65-74 years"	"65-74"	"1989"	"1989"	13149	352600	3729.2
	"Illinois"	"17"	"Male"	"M"	"65-74 years"	"65-74"	"1990"	"1990"	13007	353953	3674.8
	"Illinois"	"17"	"Male"	"M"	"65-74 years"	"65-74"	"1991"	"1991"	12957	356760	3631.9
	"Illinois"	"17"	"Male"	"M"	"75-84 years"	"75-84"	"1989"	"1989"	13808	165238	8356.4
	"Illinois"	"17"	"Male"	"M"	"75-84 years"	"75-84"	"1990"	"1990"	13672	167738	8150.8
	"Illinois"	"17"	"Male"	"M"	"75-84 years"	"75-84"	"1991"	"1991"	13794	174109	7922.6
	"Illinois"	"17"	"Male"	"M"	"85+ years"	"85+"	"1989"	"1989"	7062	38209	18482.6
	"Illinois"	"17"	"Male"	"M"	"85+ years"	"85+"	"1990"	"1990"	7291	38394	18989.9
	"Illinois"	"17"	"Male"	"M"	"85+ years"	"85+"	"1991"	"1991"	7493	39716	18866.5
	"Indiana"	"18"	"Female"	"F"	"< 1 year"	"1"	"1989"	"1989"	361	40565	889.9
	"Indiana"	"18"	"Female"	"F"	"< 1 year"	"1"	"1990"	"1990"	345	41910	823.2
	"Indiana"	"18"	"Female"	"F"	"< 1 year"	"1"	"1991"	"1991"	336	41826	803.3
	"Indiana"	"18"	"Female"	"F"	"1-4 years"	"1-4"	"1989"	"1989"	62	156368	39.7
	"Indiana"	"18"	"Female"	"F"	"1-4 years"	"1-4"	"1990"	"1990"	74	156890	47.2
	"Indiana"	"18"	"Female"	"F"	"1-4 years"	"1-4"	"1991"	"1991"	58	155577	37.3
	"Indiana"	"18"	"Female"	"F"	"5-9 years"	"5-9"	"1989"	"1989"	50	200163	25.0
	"Indiana"	"18"	"Female"	"F"	"5-9 years"	"5-9"	"1990"	"1990"	32	199287	16.1
	"Indiana"	"18"	"Female"	"F"	"5-9 years"	"5-9"	"1991"	"1991"	43	195288	22.0
	"Indiana"	"18"	"Female"	"F"	"10-14 years"	"10-14"	"1989"	"1989"	49	195176	25.1
	"Indiana"	"18"	"Female"	"F"	"10-14 years"	"10-14"	"1990"	"1990"	39	197403	19.8
	"Indiana"	"18"	"Female"	"F"	"10-14 years"	"10-14"	"1991"	"1991"	33	199705	16.5
	"Indiana"	"18"	"Female"	"F"	"15-19 years"	"15-19"	"1989"	"1989"	96	212813	45.1
	"Indiana"	"18"	"Female"	"F"	"15-19 years"	"15-19"	"1990"	"1990"	106	210541	50.3
	"Indiana"	"18"	"Female"	"F"	"15-19 years"	"15-19"	"1991"	"1991"	122	201203	60.6
	"Indiana"	"18"	"Female"	"F"	"20-24 years"	"20-24"	"1989"	"1989"	109	211781	51.5
	"Indiana"	"18"	"Female"	"F"	"20-24 years"	"20-24"	"1990"	"1990"	98	208830	46.9
	"Indiana"	"18"	"Female"	"F"	"20-24 years"	"20-24"	"1991"	"1991"	111	218996	50.7
	"Indiana"	"18"	"Female"	"F"	"25-34 years"	"25-34"	"1989"	"1989"	320	467163	68.5
	"Indiana"	"18"	"Female"	"F"	"25-34 years"	"25-34"	"1990"	"1990"	306	463271	66.1
	"Indiana"	"18"	"Female"	"F"	"25-34 years"	"25-34"	"1991"	"1991"	319	460001	69.3
	"Indiana"	"18"	"Female"	"F"	"35-44 years"	"35-44"	"1989"	"1989"	504	404631	124.6
	"Indiana"	"18"	"Female"	"F"	"35-44 years"	"35-44"	"1990"	"1990"	500	414451	120.6
	"Indiana"	"18"	"Female"	"F"	"35-44 years"	"35-44"	"1991"	"1991"	573	438192	130.8
	"Indiana"	"18"	"Female"	"F"	"45-54 years"	"45-54"	"1989"	"1989"	929	286166	324.6
	"Indiana"	"18"	"Female"	"F"	"45-54 years"	"45-54"	"1990"	"1990"	975	289772	336.5
	"Indiana"	"18"	"Female"	"F"	"45-54 years"	"45-54"	"1991"	"1991"	999	298743	334.4
	"Indiana"	"18"	"Female"	"F"	"55-64 years"	"55-64"	"1989"	"1989"	2318	256552	903.5
	"Indiana"	"18"	"Female"	"F"	"55-64 years"	"55-64"	"1990"	"1990"	2283	253987	898.9
	"Indiana"	"18"	"Female"	"F"	"55-64 years"	"55-64"	"1991"	"1991"	2266	253589	893.6
	"Indiana"	"18"	"Female"	"F"	"65-74 years"	"65-74"	"1989"	"1989"	4707	225447	2087.9
	"Indiana"	"18"	"Female"	"F"	"65-74 years"	"65-74"	"1990"	"1990"	4641	227496	2040.0
	"Indiana"	"18"	"Female"	"F"	"65-74 years"	"65-74"	"1991"	"1991"	4978	229129	2172.6
	"Indiana"	"18"	"Female"	"F"	"75-84 years"	"75-84"	"1989"	"1989"	7184	139229	5159.8
	"Indiana"	"18"	"Female"	"F"	"75-84 years"	"75-84"	"1990"	"1990"	7185	140983	5096.4
	"Indiana"	"18"	"Female"	"F"	"75-84 years"	"75-84"	"1991"	"1991"	7173	145088	4943.9
	"Indiana"	"18"	"Female"	"F"	"85+ years"	"85+"	"1989"	"1989"	7620	51448	14811.1
	"Indiana"	"18"	"Female"	"F"	"85+ years"	"85+"	"1990"	"1990"	7787	52306	14887.4
	"Indiana"	"18"	"Female"	"F"	"85+ years"	"85+"	"1991"	"1991"	8064	54626	14762.2
	"Indiana"	"18"	"Male"	"M"	"< 1 year"	"1"	"1989"	"1989"	494	42904	1151.4
	"Indiana"	"18"	"Male"	"M"	"< 1 year"	"1"	"1990"	"1990"	486	44304	1097.0
	"Indiana"	"18"	"Male"	"M"	"< 1 year"	"1"	"1991"	"1991"	445	43881	1014.1
	"Indiana"	"18"	"Male"	"M"	"1-4 years"	"1-4"	"1989"	"1989"	80	163879	48.8
	"Indiana"	"18"	"Male"	"M"	"1-4 years"	"1-4"	"1990"	"1990"	90	164237	54.8
	"Indiana"	"18"	"Male"	"M"	"1-4 years"	"1-4"	"1991"	"1991"	92	162881	56.5
	"Indiana"	"18"	"Male"	"M"	"5-9 years"	"5-9"	"1989"	"1989"	66	211324	31.2
	"Indiana"	"18"	"Male"	"M"	"5-9 years"	"5-9"	"1990"	"1990"	42	210486	20.0
	"Indiana"	"18"	"Male"	"M"	"5-9 years"	"5-9"	"1991"	"1991"	68	206221	33.0
	"Indiana"	"18"	"Male"	"M"	"10-14 years"	"10-14"	"1989"	"1989"	70	206063	34.0
	"Indiana"	"18"	"Male"	"M"	"10-14 years"	"10-14"	"1990"	"1990"	64	208384	30.7
	"Indiana"	"18"	"Male"	"M"	"10-14 years"	"10-14"	"1991"	"1991"	69	210741	32.7
	"Indiana"	"18"	"Male"	"M"	"15-19 years"	"15-19"	"1989"	"1989"	230	220205	104.4
	"Indiana"	"18"	"Male"	"M"	"15-19 years"	"15-19"	"1990"	"1990"	239	218250	109.5
	"Indiana"	"18"	"Male"	"M"	"15-19 years"	"15-19"	"1991"	"1991"	287	209298	137.1
	"Indiana"	"18"	"Male"	"M"	"20-24 years"	"20-24"	"1989"	"1989"	304	211645	143.6
	"Indiana"	"18"	"Male"	"M"	"20-24 years"	"20-24"	"1990"	"1990"	303	209879	144.4
	"Indiana"	"18"	"Male"	"M"	"20-24 years"	"20-24"	"1991"	"1991"	280	220021	127.3
	"Indiana"	"18"	"Male"	"M"	"25-34 years"	"25-34"	"1989"	"1989"	753	455629	165.3
	"Indiana"	"18"	"Male"	"M"	"25-34 years"	"25-34"	"1990"	"1990"	802	451136	177.8
	"Indiana"	"18"	"Male"	"M"	"25-34 years"	"25-34"	"1991"	"1991"	808	451007	179.2
	"Indiana"	"18"	"Male"	"M"	"35-44 years"	"35-44"	"1989"	"1989"	948	393556	240.9
	"Indiana"	"18"	"Male"	"M"	"35-44 years"	"35-44"	"1990"	"1990"	1014	403547	251.3
	"Indiana"	"18"	"Male"	"M"	"35-44 years"	"35-44"	"1991"	"1991"	1124	427935	262.7
	"Indiana"	"18"	"Male"	"M"	"45-54 years"	"45-54"	"1989"	"1989"	1440	274986	523.7
	"Indiana"	"18"	"Male"	"M"	"45-54 years"	"45-54"	"1990"	"1990"	1546	278680	554.8
	"Indiana"	"18"	"Male"	"M"	"45-54 years"	"45-54"	"1991"	"1991"	1547	287722	537.7
	"Indiana"	"18"	"Male"	"M"	"55-64 years"	"55-64"	"1989"	"1989"	3744	229372	1632.3
	"Indiana"	"18"	"Male"	"M"	"55-64 years"	"55-64"	"1990"	"1990"	3588	227637	1576.2
	"Indiana"	"18"	"Male"	"M"	"55-64 years"	"55-64"	"1991"	"1991"	3501	228994	1528.9
	"Indiana"	"18"	"Male"	"M"	"65-74 years"	"65-74"	"1989"	"1989"	6413	171752	3733.9
	"Indiana"	"18"	"Male"	"M"	"65-74 years"	"65-74"	"1990"	"1990"	6649	173612	3829.8
	"Indiana"	"18"	"Male"	"M"	"65-74 years"	"65-74"	"1991"	"1991"	6413	175761	3648.7
	"Indiana"	"18"	"Male"	"M"	"75-84 years"	"75-84"	"1989"	"1989"	6734	79812	8437.3
	"Indiana"	"18"	"Male"	"M"	"75-84 years"	"75-84"	"1990"	"1990"	6869	80901	8490.6
	"Indiana"	"18"	"Male"	"M"	"75-84 years"	"75-84"	"1991"	"1991"	6850	83699	8184.1
	"Indiana"	"18"	"Male"	"M"	"85+ years"	"85+"	"1989"	"1989"	3508	18463	19000.2
	"Indiana"	"18"	"Male"	"M"	"85+ years"	"85+"	"1990"	"1990"	3505	18639	18804.7
	"Indiana"	"18"	"Male"	"M"	"85+ years"	"85+"	"1991"	"1991"	3588	19491	18408.5
	"Iowa"	"19"	"Female"	"F"	"< 1 year"	"1"	"1989"	"1989"	140	19063	734.4
	"Iowa"	"19"	"Female"	"F"	"< 1 year"	"1"	"1990"	"1990"	127	19217	660.9
	"Iowa"	"19"	"Female"	"F"	"< 1 year"	"1"	"1991"	"1991"	125	19056	656.0
	"Iowa"	"19"	"Female"	"F"	"1-4 years"	"1-4"	"1989"	"1989"	38	76123	49.9
	"Iowa"	"19"	"Female"	"F"	"1-4 years"	"1-4"	"1990"	"1990"	19	76145	25.0
	"Iowa"	"19"	"Female"	"F"	"1-4 years"	"1-4"	"1991"	"1991"	32	75499	42.4
	"Iowa"	"19"	"Female"	"F"	"5-9 years"	"5-9"	"1989"	"1989"	26	102415	25.4
	"Iowa"	"19"	"Female"	"F"	"5-9 years"	"5-9"	"1990"	"1990"	19	101710	18.7
	"Iowa"	"19"	"Female"	"F"	"5-9 years"	"5-9"	"1991"	"1991"	12	100315	12.0
	"Iowa"	"19"	"Female"	"F"	"10-14 years"	"10-14"	"1989"	"1989"	13	96752	13.4
	"Iowa"	"19"	"Female"	"F"	"10-14 years"	"10-14"	"1990"	"1990"	14	99280	14.1
	"Iowa"	"19"	"Female"	"F"	"10-14 years"	"10-14"	"1991"	"1991"	20	102777	19.5
	"Iowa"	"19"	"Female"	"F"	"15-19 years"	"15-19"	"1989"	"1989"	51	99828	51.1
	"Iowa"	"19"	"Female"	"F"	"15-19 years"	"15-19"	"1990"	"1990"	40	98564	40.6
	"Iowa"	"19"	"Female"	"F"	"15-19 years"	"15-19"	"1991"	"1991"	52	95138	54.7
	"Iowa"	"19"	"Female"	"F"	"20-24 years"	"20-24"	"1989"	"1989"	37	98686	37.5
	"Iowa"	"19"	"Female"	"F"	"20-24 years"	"20-24"	"1990"	"1990"	31	97011	32.0
	"Iowa"	"19"	"Female"	"F"	"20-24 years"	"20-24"	"1991"	"1991"	37	101166	36.6
	"Iowa"	"19"	"Female"	"F"	"25-34 years"	"25-34"	"1989"	"1989"	99	218910	45.2
	"Iowa"	"19"	"Female"	"F"	"25-34 years"	"25-34"	"1990"	"1990"	110	215665	51.0
	"Iowa"	"19"	"Female"	"F"	"25-34 years"	"25-34"	"1991"	"1991"	132	209957	62.9
	"Iowa"	"19"	"Female"	"F"	"35-44 years"	"35-44"	"1989"	"1989"	203	191990	105.7
	"Iowa"	"19"	"Female"	"F"	"35-44 years"	"35-44"	"1990"	"1990"	198	197297	100.4
	"Iowa"	"19"	"Female"	"F"	"35-44 years"	"35-44"	"1991"	"1991"	226	207626	108.8
	"Iowa"	"19"	"Female"	"F"	"45-54 years"	"45-54"	"1989"	"1989"	413	137858	299.6
	"Iowa"	"19"	"Female"	"F"	"45-54 years"	"45-54"	"1990"	"1990"	369	139189	265.1
	"Iowa"	"19"	"Female"	"F"	"45-54 years"	"45-54"	"1991"	"1991"	369	141114	261.5
	"Iowa"	"19"	"Female"	"F"	"55-64 years"	"55-64"	"1989"	"1989"	991	131639	752.8
	"Iowa"	"19"	"Female"	"F"	"55-64 years"	"55-64"	"1990"	"1990"	918	130716	702.3
	"Iowa"	"19"	"Female"	"F"	"55-64 years"	"55-64"	"1991"	"1991"	942	129210	729.0
	"Iowa"	"19"	"Female"	"F"	"65-74 years"	"65-74"	"1989"	"1989"	2135	126073	1693.5
	"Iowa"	"19"	"Female"	"F"	"65-74 years"	"65-74"	"1990"	"1990"	2106	126331	1667.0
	"Iowa"	"19"	"Female"	"F"	"65-74 years"	"65-74"	"1991"	"1991"	2117	125658	1684.7
	"Iowa"	"19"	"Female"	"F"	"75-84 years"	"75-84"	"1989"	"1989"	4037	89988	4486.2
	"Iowa"	"19"	"Female"	"F"	"75-84 years"	"75-84"	"1990"	"1990"	4075	90303	4512.6
	"Iowa"	"19"	"Female"	"F"	"75-84 years"	"75-84"	"1991"	"1991"	4125	91906	4488.3
	"Iowa"	"19"	"Female"	"F"	"85+ years"	"85+"	"1989"	"1989"	5599	39941	14018.2
	"Iowa"	"19"	"Female"	"F"	"85+ years"	"85+"	"1990"	"1990"	5484	40313	13603.6
	"Iowa"	"19"	"Female"	"F"	"85+ years"	"85+"	"1991"	"1991"	5653	41678	13563.5
	"Iowa"	"19"	"Male"	"M"	"< 1 year"	"1"	"1989"	"1989"	183	19955	917.1
	"Iowa"	"19"	"Male"	"M"	"< 1 year"	"1"	"1990"	"1990"	192	20192	950.9
	"Iowa"	"19"	"Male"	"M"	"< 1 year"	"1"	"1991"	"1991"	188	19933	943.2
	"Iowa"	"19"	"Male"	"M"	"1-4 years"	"1-4"	"1989"	"1989"	35	79578	44.0
	"Iowa"	"19"	"Male"	"M"	"1-4 years"	"1-4"	"1990"	"1990"	37	79755	46.4
	"Iowa"	"19"	"Male"	"M"	"1-4 years"	"1-4"	"1991"	"1991"	36	79107	45.5
	"Iowa"	"19"	"Male"	"M"	"5-9 years"	"5-9"	"1989"	"1989"	26	107694	24.1
	"Iowa"	"19"	"Male"	"M"	"5-9 years"	"5-9"	"1990"	"1990"	27	107016	25.2
	"Iowa"	"19"	"Male"	"M"	"5-9 years"	"5-9"	"1991"	"1991"	25	105570	23.7
	"Iowa"	"19"	"Male"	"M"	"10-14 years"	"10-14"	"1989"	"1989"	34	101962	33.3
	"Iowa"	"19"	"Male"	"M"	"10-14 years"	"10-14"	"1990"	"1990"	31	104523	29.7
	"Iowa"	"19"	"Male"	"M"	"10-14 years"	"10-14"	"1991"	"1991"	27	108262	24.9
	"Iowa"	"19"	"Male"	"M"	"15-19 years"	"15-19"	"1989"	"1989"	124	103271	120.1
	"Iowa"	"19"	"Male"	"M"	"15-19 years"	"15-19"	"1990"	"1990"	96	102145	94.0
	"Iowa"	"19"	"Male"	"M"	"15-19 years"	"15-19"	"1991"	"1991"	96	98867	97.1
	"Iowa"	"19"	"Male"	"M"	"20-24 years"	"20-24"	"1989"	"1989"	121	100537	120.4
	"Iowa"	"19"	"Male"	"M"	"20-24 years"	"20-24"	"1990"	"1990"	136	99432	136.8
	"Iowa"	"19"	"Male"	"M"	"20-24 years"	"20-24"	"1991"	"1991"	129	103513	124.6
	"Iowa"	"19"	"Male"	"M"	"25-34 years"	"25-34"	"1989"	"1989"	301	216376	139.1
	"Iowa"	"19"	"Male"	"M"	"25-34 years"	"25-34"	"1990"	"1990"	272	212354	128.1
	"Iowa"	"19"	"Male"	"M"	"25-34 years"	"25-34"	"1991"	"1991"	256	208241	122.9
	"Iowa"	"19"	"Male"	"M"	"35-44 years"	"35-44"	"1989"	"1989"	375	191907	195.4
	"Iowa"	"19"	"Male"	"M"	"35-44 years"	"35-44"	"1990"	"1990"	384	197688	194.2
	"Iowa"	"19"	"Male"	"M"	"35-44 years"	"35-44"	"1991"	"1991"	384	207984	184.6
	"Iowa"	"19"	"Male"	"M"	"45-54 years"	"45-54"	"1989"	"1989"	633	132811	476.6
	"Iowa"	"19"	"Male"	"M"	"45-54 years"	"45-54"	"1990"	"1990"	561	134147	418.2
	"Iowa"	"19"	"Male"	"M"	"45-54 years"	"45-54"	"1991"	"1991"	646	136739	472.4
	"Iowa"	"19"	"Male"	"M"	"55-64 years"	"55-64"	"1989"	"1989"	1668	119478	1396.1
	"Iowa"	"19"	"Male"	"M"	"55-64 years"	"55-64"	"1990"	"1990"	1506	118875	1266.9
	"Iowa"	"19"	"Male"	"M"	"55-64 years"	"55-64"	"1991"	"1991"	1576	118344	1331.7
	"Iowa"	"19"	"Male"	"M"	"65-74 years"	"65-74"	"1989"	"1989"	3238	100074	3235.6
	"Iowa"	"19"	"Male"	"M"	"65-74 years"	"65-74"	"1990"	"1990"	3312	100622	3291.5
	"Iowa"	"19"	"Male"	"M"	"65-74 years"	"65-74"	"1991"	"1991"	3298	101065	3263.2
	"Iowa"	"19"	"Male"	"M"	"75-84 years"	"75-84"	"1989"	"1989"	4070	53342	7630.0
	"Iowa"	"19"	"Male"	"M"	"75-84 years"	"75-84"	"1990"	"1990"	4132	53719	7691.9
	"Iowa"	"19"	"Male"	"M"	"75-84 years"	"75-84"	"1991"	"1991"	4178	55135	7577.8
	"Iowa"	"19"	"Male"	"M"	"85+ years"	"85+"	"1989"	"1989"	2604	14430	18045.7
	"Iowa"	"19"	"Male"	"M"	"85+ years"	"85+"	"1990"	"1990"	2687	14378	18688.3
	"Iowa"	"19"	"Male"	"M"	"85+ years"	"85+"	"1991"	"1991"	2672	14796	18058.9
	"Kansas"	"20"	"Female"	"F"	"< 1 year"	"1"	"1989"	"1989"	145	18772	772.4
	"Kansas"	"20"	"Female"	"F"	"< 1 year"	"1"	"1990"	"1990"	142	18969	748.6
	"Kansas"	"20"	"Female"	"F"	"< 1 year"	"1"	"1991"	"1991"	137	18525	739.5
	"Kansas"	"20"	"Female"	"F"	"1-4 years"	"1-4"	"1989"	"1989"	35	74586	46.9
	"Kansas"	"20"	"Female"	"F"	"1-4 years"	"1-4"	"1990"	"1990"	20	74052	27.0
	"Kansas"	"20"	"Female"	"F"	"1-4 years"	"1-4"	"1991"	"1991"	32	73785	43.4
	"Kansas"	"20"	"Female"	"F"	"5-9 years"	"5-9"	"1989"	"1989"	15	95114	15.8
	"Kansas"	"20"	"Female"	"F"	"5-9 years"	"5-9"	"1990"	"1990"	20	95167	21.0
	"Kansas"	"20"	"Female"	"F"	"5-9 years"	"5-9"	"1991"	"1991"	15	95199	15.8
	"Kansas"	"20"	"Female"	"F"	"10-14 years"	"10-14"	"1989"	"1989"	12	85196	14.1
	"Kansas"	"20"	"Female"	"F"	"10-14 years"	"10-14"	"1990"	"1990"	17	86802	19.6
	"Kansas"	"20"	"Female"	"F"	"10-14 years"	"10-14"	"1991"	"1991"	20	90947	22.0
	"Kansas"	"20"	"Female"	"F"	"15-19 years"	"15-19"	"1989"	"1989"	53	84859	62.5
	"Kansas"	"20"	"Female"	"F"	"15-19 years"	"15-19"	"1990"	"1990"	37	84143	44.0
	"Kansas"	"20"	"Female"	"F"	"15-19 years"	"15-19"	"1991"	"1991"	43	81813	52.6
	"Kansas"	"20"	"Female"	"F"	"20-24 years"	"20-24"	"1989"	"1989"	41	87956	46.6
	"Kansas"	"20"	"Female"	"F"	"20-24 years"	"20-24"	"1990"	"1990"	25	87046	28.7
	"Kansas"	"20"	"Female"	"F"	"20-24 years"	"20-24"	"1991"	"1991"	51	88011	57.9
	"Kansas"	"20"	"Female"	"F"	"25-34 years"	"25-34"	"1989"	"1989"	135	208324	64.8
	"Kansas"	"20"	"Female"	"F"	"25-34 years"	"25-34"	"1990"	"1990"	111	204937	54.2
	"Kansas"	"20"	"Female"	"F"	"25-34 years"	"25-34"	"1991"	"1991"	144	200048	72.0
	"Kansas"	"20"	"Female"	"F"	"35-44 years"	"35-44"	"1989"	"1989"	200	173981	115.0
	"Kansas"	"20"	"Female"	"F"	"35-44 years"	"35-44"	"1990"	"1990"	165	178667	92.4
	"Kansas"	"20"	"Female"	"F"	"35-44 years"	"35-44"	"1991"	"1991"	213	187879	113.4
	"Kansas"	"20"	"Female"	"F"	"45-54 years"	"45-54"	"1989"	"1989"	368	117632	312.8
	"Kansas"	"20"	"Female"	"F"	"45-54 years"	"45-54"	"1990"	"1990"	355	118784	298.9
	"Kansas"	"20"	"Female"	"F"	"45-54 years"	"45-54"	"1991"	"1991"	382	120908	315.9
	"Kansas"	"20"	"Female"	"F"	"55-64 years"	"55-64"	"1989"	"1989"	932	110331	844.7
	"Kansas"	"20"	"Female"	"F"	"55-64 years"	"55-64"	"1990"	"1990"	824	108967	756.2
	"Kansas"	"20"	"Female"	"F"	"55-64 years"	"55-64"	"1991"	"1991"	838	107077	782.6
	"Kansas"	"20"	"Female"	"F"	"65-74 years"	"65-74"	"1989"	"1989"	1799	102372	1757.3
	"Kansas"	"20"	"Female"	"F"	"65-74 years"	"65-74"	"1990"	"1990"	1830	102872	1778.9
	"Kansas"	"20"	"Female"	"F"	"65-74 years"	"65-74"	"1991"	"1991"	1850	102840	1798.9
	"Kansas"	"20"	"Female"	"F"	"75-84 years"	"75-84"	"1989"	"1989"	3256	72203	4509.5
	"Kansas"	"20"	"Female"	"F"	"75-84 years"	"75-84"	"1990"	"1990"	3306	72353	4569.3
